1/1	Pro-vaccine: Intelligence
0/0	Probably not for a while for my own reasons
0/0	Probably not.I am not in a high risk group. Chance of dying if infected would be low.
0/-1	Probably really hurt their economy with this particular move...
0/0	Probably safer to get the virus...
1/0/0	Probably safer to get the virus…
0/0	Problem in india, even govt assure you for death compensation over vaccine side effects related death, but fake inquiry will prove it, normal death.
0/0	Problem is with proper testing. It usually takes 5-8 years to know all side effects. Make decisions in pressure and fear is not scientific at all.
1/-1	Problem is, conspiracy theorists are overwhelmingly not willing to change their minds, even with evidence.
1/1	Produce more vaccines so one group isn't pitted against another
0/0	Professor meant to say, the vaccines efficacy figures should be taken with a huge pinch salt
1/1	Promising COVID 19 vaccine data coming from Israel. Science is working....... not magic
0/-1	Proof that no one know how these vaxes will interact with any number of drugs that many people are on like blood thinners, arthritis, blood pressure, diabetes, etc.
0/0	Propaganda. don’t get brainwashed
1/1	Proper social distancing and closing down know arenas for infections are the way to go. Too few people seem to realize this in the US. A collective effort is needed, but is poorly understood by too many. Fingers crossed for vaccinations
1/1	Props to Edward for making vaccines a thing
1/1	Protect others, as well as yourself. VACINATE!
1/1	Protect your pet from COVID. It’s rare, but there have been cases. #WearAMask #Vaccinate
0/0	Protection from covid?? How?? If vaccinated, you can still get covid and still transmit covid.
1/1	Protective measures and vaccination should go in parallel to fight this virus. Hope people understand that we should act together during this pandemic, before it is going to be too late.
1/1	Proud lifesaver! #Imvaccinated
1/1	Proud of my hometown. Almost every eligible candidate for the #COVID19 vaccine took it. They did it because they know this is how we’ll end this pandemic.
1/1	Proud to be part of the provaccine movement showcasing conversations with vaccine hesitant parents and the importance of making every contact count.
1/1	Proud to be pro vaxx
1/1	Proud to be selected to help out with the Covid vaccination programme! Finally able to do my bit to help with the fight against this horrendous virus!
1/1	Proud to say my only grandma is fully vaccinated now. Ready to celebrate her 89th birthday in two weeks
1/1	Proud to say my only grandma is fully vaccinated now.. Ready to celebrate her 89th birthday in two weeks!!! Thank you everyone making this happen.
1/1	Proud to say that i got #Vaccinated against #Covid19
0/0	Psuedo science "logic": No one dies from the vaccine because we attribute all deaths to Covid.
1/1	Public health is an economic issue. The cost of a vaccine is a miniscule fraction of the cost of shutting down the economy so any government should be willing to spend perhaps a few hundred million in order to save themselves a few hundred thousand-million.
0/0	Public need the truth...I still say NO. I trust my immunity and actually the misrepresentations are the very ones we are being bombarded with daily!! Fake news is what I see daily from BBC to the rest. If it wasn't fake why did they not show all the turnout in cities against the jabs?? Why do they not let us know of the people in UK as well as the globe that got severe side effects inc death?? No body died of Influenza as of 23rd March 2020 to date!!! Now that's a coincidence or am I a conspiracy theorist???
0/0	Public will never trust it nor will we take it. No forced vaccine that attacks your dna. This is criminal. Don’t take this poison. It is u tested. No placebo testing. Unsafe.
0/0	Publix/Walgreens/Walmart and multiple places have the vaccine. Please ask yourselves why we are being conditioned to allow OUR MILITARY to infiltrate our neighborhoods to inject Americans with an, experimental, liability-free product that was classified as"unavoidably unsafe"?
1/-1/-1	Pump it in my muscle, doc! Vaccines don't go into the bloodstream!
0/0	Pure poison
0/0	Pushed vaccine's rushed through fast! Sorry no I will not be having one. Has anyone really looked into what is actually in these vaccines?
0/0	Pushing the poison.
0/0/0	Put it like this. Nobody could MAKE me put a mask on, ever. Hahaha. now these clowns want me to get jabbed? Not happenin' captain! Jab your motha.
0/0	Putins daughter was killed by covid19 vaccine. Drs had to amputate the womans hands n feet who took this covid19 vaccine by astrazeneca that changes your DNA to nonhuman, vaccine trial stopped in oxford, fakenews knows that but censors that. https://youtu.be/Ut_VYWSLp94 https://youtu.be/UK2lWll9smc https://youtu.be/1u3yx9xL0FE It changes your DNA into nonhuman and its made from murdered babies. Seems safe. Go ahead n take it. Dont take hydroxychloroquine zinc with a 100% cure rate, FDA approved for 50 years, NIH admits it cures covid19, coronaflu, common cold coronavirus, HIV and cancer. Turn on your 5G that NIH brags manufactures coronavirus in normal healthy people by smashing their DNA 25 times faster than 4G. Dr Faucis NIH report says 5G wifi manufactures coronavirus in ur skin cells by ripping DNA apart, so use 2.5G setting on router in home or office, not 5G setting. https://www.infowars.com/nih-admits-5g-can-actually-create-coronavirus-within-human-cells/ "In this research, we show that 5G millimeter waves could be absorbed by dermatologic cells acting like antennas, transferred to other cells and play the main role in producing Coronaviruses in biological cells. Thus 5G millimeter waves could be good candidates for applying in constructing virus-like structures such as Coronaviruses (COVID-19) within cells." -Fioranelli M, Sepehri A, Roccia MG, et al. "5G Technology and induction of coronavirus in skin cells." 2020 Jul 16. J Biol Regul Homeost Agents National Institutes of Health https://pubmed.ncbi.nlm.nih.gov/32668870/ https://www.infowars.com/cover-up-nih-removes-5g-coronavirus-study-from-website-following-infowars-expose/ Fauci says covid19 is just flu. "The case fatality rate may be considerably less than 1%. Covid-19 may ultimately be more akin to those of a severe seasonal influenza, which has a case fatality rate of 0.1%." https://www.nejm.org/doi/full/10.1056/NEJMe2002387 The Virology Journal - the official publication of Dr Fauci’s National Institutes of Health - published on August 22, 2005 - “Chloroquine is a potent inhibitor of coronavirus infection.” https://onenewsnow.com/perspectives/bryan-fischer/2020/04/27/fauci-knew-about-hcq-in-2005-nobody-needed-to-die "An international poll of thousands of doctors rated the Trump-touted malaria drug hydroxychloroquine the best treatment for coronavirus. Of 2,171 physicians surveyed, 37% rated hydroxychloroquine the most effective therapy." https://nypost.com/2020/04/02/hydroxychloroquine-most-effective-coronavirus-treatment-poll/ CDC admits it lied about 150,000 covid19 deaths, it was only 9,000 https://www.wnd.com/2020/08/cdc-nows-says-94-covid-deaths-underlying-condition-6-covid-alone/ Mayor Giuliani seeks arrest of Fauci Gates Obama Hilary n Soros for illegally funding Covid19 at Wuhan Communist China https://www.washingtonexaminer.com/news/paid-for-the-damn-virus-thats-killing-us-giuliani-rips-fauci-over-grants-to-wuhan-laboratory https://youtu.be/mmrfECjA-1A
0/1	Quackery has no place in a modern world
0/0	Question though, even with SARS and MERS research how does that help the situation? SARS, MERS, and the common cold are all in the corona virus family with COVID and yet even with all they research they have, scientists have been unable to create a reliable vaccine for SARS, MERS, or colds. How am I supposed to trust that COVID is any different?
1/1	Question! I had bad side effect to the astra vaccine (or maybe good immunity response) 10 hours after first dose , chills then high fever and muscle aches, BUT two days later I feel extremely well and I mean a feeling of being extremely healthy, even my skin is glowing, maybe its psychosomatic but I'm wondering if others are feeling this.
0/0/0	Question..... Many Americans are running out to get the bogus Corona Vaccine, so when the next bio weapon is released will those same people be getting the next experiment vaccine too??
0/-1	Question...how the covic 19 create and who create this???
0/0	Questions we are not supposed to ask 1 - Why are people still required to wear masks even after vaccination? 2 - Why are companies requiring that countries who buy the vaccines cannot take legal actions following the purchase? If your products are truly safe why are you making that requirement?
1/1	Quick fact of the day: Vaccines prevent more than 2.5 million deaths each year.
1/0	Quick note for those who don’t think the virus is that bad. COVID-19 is definitely a dangerous disease though it varies from person to person. The effects of the virus can be different based on a multitude of factors and while it’s more dangerous among those who are immune compromised, it also affects people based on their genetics. I did unfortunately lose family..... my aunt was very healthy and still lost her life.... vaccines do indeed have fragments of the virus but it tells the body what to fight and how to fight it. My mother and father are both immune compromised. My father with an extensive heart condition and my mother grappling with dermatomyositis (a vicious and rare auto immune disorder.) Some of you out there say that taking a vaccine is a choice and while it is ultimately your choice, it’s for not only your safety but it’s for others as well! Now for those of you who are in open defiance of the vaccine and stop people from getting it, (Like the ignoramuses that forced the dodger stadium facility to shut down.) you need to stop! If you’re so damn adamant about choice in this matter then why aren’t you letting others make the decision for themselves! Stop doing this! It helps no one at all!
0/0	Quick quick everyone panic, Boris give me an injection. What a load of BS.
1/1	Quite informative. I had the 1st dose a little over a week ago. Felt great afterward, but then I felt intense tiredness and of course, as expected, pain at the site of vaccination. I did yoga that evening, then the next day I was back to my HIIT routines. The 2nd dose is what I’ve heard could be a KO lol.
0/0	RAM YOUR ASTRA JEWNICA BIO TERROR WEAPON.
0/0	REFUSE THE VACCINE ! YOUR BODY HAS AN IMMUNE SYSTEM !
0/0	REST IN PEACE TIFFANY DOVER.
0/0	REVELATIONS 13....NO ONE CAN BUY OR SELL WITHOUT THE MARK OF THE BEAST!!! PFIZER NOW WANTS MILITARY BASES IN COUNTRIES IN EXCHANGE FOR THE VACCINE THIS IS AN AGENDA YOU ALL....WATCH GRAVITAS PFIZERS ABUSIVE VACCINE DEALS ON YOUTUBE TO SEE WHAT'S REALLY GOING ON!
0/0	RIP to all the sheep who take a vaccine!
0/0	RNA vaccine long term side effects are unknown..
0/0	RNA vaccine long term side effects are unknown..😬
0/0	RT @FitnessMamma: Pretty much the truth 🤫🧐 The experimental studies won't be done until 2023. The #vaccines are NOT #FDA approved yet. You… Good Info re #COVID19 #JohnsonandJohnson #BloodClots Coronavirus Disease 2019 https://t.co/xxZko80hlA via @CDCgov
1/-1	RT @JamesMelville: A vaccinated person can still get Covid (but are likely to have reduced symptoms because of the vaccine). But they can s…
0/0	RT @JeffSim67747928: @Jules31415 I voted for trump both times. That whole family can get vaccinated on live TV and it couldn’t convince me…
1/0	RT @Jules31415: Chelsea Clinton wants President Trump to release photos of himself being vaccinated to encourage more Republicans to get th…
1/1	RT @KarlJacobs_: @honkkarl AS SOMEONE WHOS PETRIFIED OF NEEDLES I PROMISE IT WASNT BAD PLEASE GET VACCINATED IF YOU HAVE THE ABILITY TO &lt;3
0	RT @LindaHartForUSA: @Cleansniper23 In short, there is no valid reason to get vaccinated. Unless you want to be a guinea pig for the govern…
1/1	RT @NicolaSturgeon: 💉 Just had my first dose of vaccine (AZ for anyone wondering). It truly is an emotional moment. Thanks to the wonderful…
0/0	RT @ProfMaskoff: I think I’d rather face the inconvenience of a mild cold than the chance of a brain haemorrhage, thanks.
1/-1	RT @RabbiYYS: Having posted a picture of myself receiving my second jab on social media (Facebook) a rather venomous debate ensued by those…
1/-1	RT @TheBabylonBee: More Conservatives Deciding Not To Get Vaccinated After Learning Liberals Will Stay Away From Them
1/1	RT @WalshFreedom: The top rated host on Fox News is a white supremacist who tells people not to get vaccinated.
1/1	RT @freyamcc: Ursula Von der Leyen, Nicola Sturgeon and me all got the Covid-19 vaccine today... one of us wrote about it 👇 https://t.co/kS…
1/1	RT @jcboucher1: If you are refusing to get vaccinated right now because you are waiting for the vaccine you “want”, you should go back at t…
0/-1	RT @johnpavlovitz: 6 people developed blood clots from a vaccine and it is rightly being treated as a national emergency necessitating imme…
0/0	RT @manoukliar: #NoVaccine I ain't sick https://t.co/qzkjrIIRT0
0/-1	RT @scrowder: The most disturbing aspect of all of this is that only yesterday, claiming that the Johnson and Johnson vaccine may not be en…
1/1	RT @violetblue: Postcards from San Francisco: "Show your Pride, get vaccinated" - Castro Theatre sidewalk https://t.co/Q5VNcq4MY5
1/1	Ramp up the production! its not that hard. We can make bombs cars etc. What we need is a BIG investtment in prod plants and personal and fast! it doesnt matter the cost as this will boost the economy! I JUST DONT UNDERSTAND ALL THE STUPIDITY! And whats that with holding vaccines for one country or another!
1/1	Rapid development does not mean it is less safe, just look at the published results of the vaccination trials
1/1	Rapidly transport to other states who need the doses. Do not waste time and effort on Mississippi if they don't want the vaccinations. I've been vaccinated, it's a great feeling and my vax'd friends and I are getting back to normal.
0/0	Rapper DMX and Hank Aaron took Vax and died shortly after. They both had perfect health.
0/0	Rare risks like Heart attacks, strokes, life long brain fog and respiratory issues. Sure sounds great. Where do I sign up Jen?
0/0	Rather get a dose of the COVID and let my immune system work it out, after all 99.5% that catch it have survived. Why do we need a vaccine to protect us against a illness that we need to test for??FOR GOD'S SAKE PEOPLE, WKE UP!!!
0/0	Rather have the supposed Covid than this dna changing vaccine
0/-1	Read 1984, it shows the truth about modern slavery.
0/0	Read psalms 91. The best protection against covid without side effects. No mercenaries involved
0/0	Read the Code breaker by Walter isaacson. This vaccine hacks our genome!!!!!!!!
0/0	Read yesterday was a 61-year-old nurse who died of the Vaccine. But no big headlines if not. Without The vaccine should be distributed only despite people dying from it. Like giving away on life and death roulette games.
0/0	Reading a teleprompter for sureeee! Don’t trust these guys
0/0	Reading al these comments made me happy, there is still common sense in the world. Restist this covid brainwashing and never let them vaccinate/infect you.
0/0	Reading most of these comments it's safe to say that many Americans are igrorant of the dangers of toxic chemicals such as lead, mercury and alot more that are put in vaccines.
0/0	Reading some of the comments on here is laughable, most are from pro "vax" paid tr0lls but others are from people who have no clue about these new experimental "vaccines ". Once this is in your body you cannot take it out and so look at it properly, study it and research it. Study the history of vaccines, the success and failures, the genuine concerns by experts. Please SEARCH for and VIEW this video by a vacinne expert first (Larry Palvesky MS) . Before you let them vaccinate you or your children with anything ..... ......"Public Health Committee Public Hearing (Full video) Extrem important vid"....... also , research nano technology in vaccines.
1/1	Ready to get vaccine #1! Folded hands. Slightly smiling face #faithoverfear #COVID19Vaccine #TeamSISD
0/0	Real life call of duty zombies coming soon. Activision activated .
0/0	Real shocker there. We don’t seem so crazy now do we? These vaccines will do far more harm than good.
1/1	Realise the damage that you are doing by not vaccinating your children!
0/-1	Really ? Likely they gave him the placebo.....would not take a chance with him or the queen. For sure , she got the "sugar water"....The Brits love their national treasures and he is evidently one of them.
1/1	Really appreciate your unbiased much needed “make-sense” analysis. Thank you. As far as I know Moderna is also developing on same mRNA technology and their result should be published in 1 or 2 weeks, let’s hope for the best.
1/1/1	Really depressing how many dumb fuck anti-vaxers always show up on these videos.
1/1	Really enjoyed listening to this video. I'm an ex conspiracy theorist and thankfully realized I was wrong about a lot of stuff. Now I have faith in science instead of woo woo. This current situation does sadden me for many reasons and one of them is that a member of my family believes all the medical misinfo like Plandemic and the anti vaxxers. They wont fact check these people because it dosen't support their narrative.
1/1	Really hoping this vaccine pulls through. I want to see people gather again, i wanna see sports again, i wanna see people happy again!. So please let this be good
1/1	Really love seeing these antivaxxers getting burned
1/1	Really timely video and explanation of some extremely important questions that need to be publicized to enhance Covid-19 vaccine acceptance. Great job
0/0	Really, who checked that CDC, FDA ,EMA? or they just say so because of stock value?
1/1	Really? Fewer than 1 in a 1,000,000. More than that die from eating a peanut. Get the shots.
1/1/1/1/1/1	Really? I'm on the other side. I just got my first shot today in the Astrazenica trial. I'm willing to risk a lot to help to find a safe vaccine for everyone.
0/0	Reason why I will not accept vaccines: Tuskegee Syphillis Experiment
0/0/0/0/0	Reason why I will not accept vaccines: Tuskegee Syphillis Experiment.
0/0/1/1	Received both doses of the Pfizer COVID-19 vaccine. Had my last dose today. My stomach hurts and I’ve been sleeping all afternoon. Let’s hope tomorrow is side effect free!
1/1/1	Received mine on Friday! So glad things are speeding up
1/1	Received mine today. No pain and I feel great!
1/1	Received my 2nd dose last week with no reaction at all. All the news kept saying was how sick people were getting but I am proof that this is not always the case. I had no reaction from either dose. Thank you
1/1	Received my first dose of Moderna 11 days ago. Woke up covered in full body rashes yesterday. Although I am super grateful to receive the vaccine and 100% for it, I wasn’t expecting this side affect. Was in the ER again this morning. Hoping I can still get the second dose, but a little terrified with having this strong side affect from the first dose.
1/1	Received my second dose today. SyringeSyringe Adhesive bandageAs always, grateful to scientists and doctors for making it possible.
1/1	Received the first dose of #Covishield #AstraZeneca vaccine.
1/1	Received vaccine with much gladness and gratitude. Thanks to the Borough of Barnet. Thanks to Pfizer. Thanks to all the scientists who developed vaccines and the goverments who bought and distributed them.
0/0/-1	Record speed because Fauci just happens to have his wife in charge of human trials...feels like a major conflict of interest to me. 🤷🏻♀️
0/-1	Refuse the Mark of the Beast or youll end up dead like Tiffany Dover
0/0	Refuse the NWO jab!
0/0	Refuse the vaccine and trust the nature!
1/1	Refusing the vaccine is in my opinion, a selfish act.
0/0/0/0/0/0	Refusing the vax.
1	Refusing vaccines is like refusing life saving surgery, cuz it is not 100 percent effective
0/0	Regardless of how the video was edited and how credibility of those who are anti-vaxxers have been portrayed, I am on their side 100%. There is absolutely no transparency and the political and economic opportunism is apparent which makes it so much harder to trust.
0/0	Regardless of when it "becomes" available, only the fools and robots of the country will be dumb enough to inject that rubbish into their bodies and risk dying & genetically modifying themselves.
0/0	Regardless of when the vaccine "becomes" available, only the fools and robots of the country will be dumb enough to inject that rubbish into their bodies and risk dying & genetically modifying themselves.
0/-1	Reject the convid 19 vaccine at all costs
0/0/0/0	Reject this experimental DNA-altering vaccine at all costs!
0/0	Relatively new, experimental..... No, thanks, but no....
1/1	Relieved to report my COVID-19 vaccine series is complete. Side effects: sore arm and hope #CovidVaccine #COVID19 #Nursing #NurseLife
0/0	Remeber the narcolepsy incident after the swine flu, I will wait a bit before taking the shot
0	Remember Thalidomide? How did that turn out? Let's check back in a couple years and see how this 'vaccine' turns out.
0/0	Remember after you take this you are now a GMO genetically modified organism good luck with that
0/0	Remember people - you can’t sue vaccine manufacturers. That should tell you something!
0/0	Remember people all these Vaccines are still considered experimental. Yet they are pushing on our children too? CHILDREN don't die from this virus, that has a 99.7% survival rate. No way would I consider taking any of these new and improved Vaccines.
1/1	Remember people “the sooner you all get vaccinated, the sooner we can get back to normal”
0/0	Remember that the drug companies are immune from lawsuits if death or injury results from the shots. Take at your own risk.
0/0	Remember that the federal government has granted Pfizer and Moderna immunity from liability if something unintentionally goes wrong with their vaccines. Give that a thought. And if the risk of the J&J vaccine is so low, why was is halted?
0/0/0/0/0/0/0	Remember that the for the health industry it's more benficial to keep you sick and alive, than cure you.
0/0	Remember the movie I Am Legend where this scientist had a cure for cancer, and so many people took the vaccine. The people turned into zombies, and the movie took place in 2021
0/-1	Remember they are still 100% safe tho. Because MSM and government says they are.
0/0	Remember they vaccinated two million Africans with hiv.aids.so I chuss no vaccines
0/0	Remember when he said it was completely safe
0/0	Remember when the Government thought asbestos was fine to build with? ....trust issues ..
0/0	Remember when the media pushed smoking via Hollywood? They all smoked in movies, and it was all glamourous- right? This shot is pumped up so much across all media outlets it makes one wonder what is really going? If they did it for cigarettes for years...... they can do it for anything.
0/-1	Remember when tobacco company insisted smoking was safe
1/1	Remember when we weren’t sure if immunity would last a couple of months? I am 100% okay with annual booster shots. Whatever it takes to save lives!
0/-1	Remember when you got Vaccines because of the, "immunocompromised", and now they're Vaccinating 90 year-old's with co-morbitities?
1/1	Remember, a virus that kills 1% of the population is nothing to worry about. It's those pesky vaccines that kill one out of 40 million people is the real thing to fear!
1/-1	Remember, anti-vaccination is abortion with extra steps
1/1	Remember, before we had phrases like fake news and conspiracy theories, we just used to call it hysteria. These Scooby Doo fantasists need a good slap to snap them out of their dream world.
1/1	Remember, it's still important to get your flu vaccine this year. I urge all patients in later phases for the #COVID19 vaccine to get their flu shot as soon as it's available, and then get their COVID-19 vax when they can. This will help to minimise strain on the health system.
0/0	Remember, you still have to wear your mask if you're vaccinated, clowns
0/-1	Remind me again, how dangerous is the J&J vaccine?
1	Reminds me of that joke which is this child wearing a “I’m not vaccinated” T-shirt and someone asking “is there adult size for this?” Then thinking “oh. There’s no need”
0/0	Reports stated that the COVID-19 Vaccines were being designed to kill people 3-4 years out. It looks like the Vaccines are working much faster than that. Obviously people are dying in huge numbers from the vaccines NOW. All of these health care people in all these countries should be executed for their evils immediately.
0/0	Reptilians COVID vaccine destroys human DNA ! STOP N.W.O. vaccines !!!
0/0/0/0	Researchers have found a surprising link between covid 19 and erectile dysfunction in men who recovered from the disease, both short and long-term. It stands to reason that the vaccine would do the same thing.
0/0/0/0	Resident evil taught me enough about Umbrella Corp to know that this is some sketch ball shit.... Give it to politicians first!!!!
0/0	Resident evil taught me enough about Umbrella Corp to know that this is some sketch ball shit.... Give it to politicians first!!!!,
0/0	Resist
0/0/0	Respect, madam! Exactly! Most of us need no vax.
1/1	Respected sir ,Strict covid behaviour ( mask, social distancing,no gatherings , santising ) is the only ideal vaccine for corona virus .Vaccination by injection is booster !
1/1	Responsibility people, do it for everyone else!
1/1	Restrictions don’t produce antibodies. Vaccines do.
1/1	Right now, challenge isn't that we need better vaccines. We just need more doses -- and we need to get them into people's arms.
1/1	Right on! I know few people unwilling to get one. How do we convince antivaxxers to take the vaccine?
0/0	Right, how stupid of me, to be concerned about taking a private, untested drug made by a heavily corrupt, liable free company ''regulated'' by a bribery infected regulatory (CDC/FDA), for an originally mild disease that is now statistically 98% less serious than it was 100 years ago, just through infrastructural-hygiene based development alone, that will make potentially 100s of billions of dollars over the next decade! On top of that, it's not like I can even, just, eat healthy natural food, get exercise, stay fit, and drastically increase my chances of survival, either! Obviously, I should just stick to big macs, coke and fries and watch Netflix all evening, then go to get my vaccine, come back home, take my insulin shot, and pop my oxycontin, because I don't want to be a silly anti vaxxer do I!'
1/1	Right, the vaccine is most likely not in your system after 2 months, but has taught your immune system how to fight COVID at that point.
1/1	Right?? I keep saying, I don’t need the vaccine, I need everyone else to get the vaccine so I can go out for dinner again!! I’m joking, I will get it of course, but i am 27 and healthy, I’m a low priority.
0/0	Rip for those who already took it🥺😓😓
0/0	Rip sheeples
0/0	Rip those getting the vaccine
0/0	Risk of actually getting COVID and dying from it, for somebody in my demographic, factoring in age, fitness, and general health: 0.000001% I think I'll take my chances.
0/0	Roll it out quickly, before the Sheeple get wise!
0/0	Rumors have been circulating that the vaccine is designed to control or eliminate certain groups within our society, to allow for “mind control” of vaccinated people, or to allow certain “elite” members of society to rule the rest of us.
0/0	Run away. run from this untested RNA altering concoction
1/1	Running a vaccinating icon drawing for the Covid-19 Vaccination program. The benefits of getting vaccinated can protect oneself from severe COVID-19 disease.#COVID19 #COVAX
0/-1	Rushed vaccines carry significantly more risk than usual, and I don't blame people who don't want one yet.
1/1	Rushed yes. Cutting corners, no. People working 24 hours/day, yes. Cost no object development, yes. 10’s of billions of Government support, yes. Mobilisation of the largest team of vaccine developers ever, yes. Eye-wateringly clever, state-of-the-atr technology, yes. SOme of the wprld’s best minds involved, yes. Coming up to 50million doses, yes. Side effects - few if any. So, don’t worry. Have the vaccine - any of them, really as long as the efficacity and safety data is published.
0/0	Rushing a vaccine is dangerous.
1	Russian Sputnik vaccine the first and the best in the world. Great news, thank you Russia.
0/1	SAFE AND EFECTIVE!! THAT'S WHY THEY WON'T REVEAL ALL D INGREDIENTS AND COMPONENTS, NOR THEY'RE RESPONSIBLE 4 THE SECUNDARY EFFECTS AND U CAN'T SUE THEM!!!
0/0/0/0	SATANS JAB!!!!
1/1	SAVE LIVES! Vaccine injurry is 100% preventable
0/0/0	SAY NO My body, my decision.
0/0	SAY NO TO CORONA VIRUS VACCINE
0/0/0	SAY NO TO COVID VACCINE. THIS IS A PLANDEMIC. THEY ARE PLANNING ON BRINGING THE NEW WORLD ORDER OUT OF CHAOS. PLEASE DO NOT TAKE THE CORONA VIRUS VACCINE. God Bless you in Yeshua s Mighty Name.
0/0	SAY NO TO VACCINE!!
0/0	SAY NO! My body, my decision.
0/0	SCARE TACTICS DIDN'T WORK, COVID-19 FAILED.,
0/0	SIDE EFFECTS DEATH.THAT’S A GOOD THING.WAKE UP. IT’S AN EXPERIMENT. YOUR’E THE LAB RAT. WTFU!
1/1	SO EXCITED!! Getting my first shot tommorrow!!!!
1/0	SSUSUSUSUSSUSUSUSUS TOOO SUSUSU OMG ANTIVAXXXX NOT GOOOD VAXXXX + guuuuuuddddd MAMA MIA
0/0	STAY AWAY FROM VACCINES.
0/0	STILL NO CURE .
0/-1	STOP ENDORSING THE COVID SCAM!
0/0	STOP VACCINATING CHILDREN
0/-1	STOP WITH THE VACCINE PROPAGANDA
1/-1	Saag notes that the public health benefit of the vaccine is the main reason for its use.
1/1	Saag says the true value of the vaccine is more easily seen when we consider what would happen if the development of a vaccine had failed.
0/0	Sad that so many people are "eager" to take this evil shot without any question .
0/0	Sad to say that only brave people will come out of this. Fearful people will rush to the vaccine. And all this plandemic has been done to enslave people. The same people who are behind the virus, are behind the vaccine companies. Refuse the play. Refuse the vaccine. We need brave people. Humans should not acquiesce to Evil Good luck
0	Sad we went from testing in labs to using humans as guinea pigs
0/0	Sad! They took your Job, freedom and now they wanna take your health. I know your TV said these Bill Gates shots are safe. plus once your Vaccinated they will know wherever you go. hope you all don't become a Trekey in 5 years. Vitamin D 3 and zinc.
0/0	Sadly I don’t trust either our government agencies or the drug companies to be honest with us at this point, and there is no telling what this experimental gene therapy will actually do in the future years.
1/1	Sadly my Mom is kinda antivax
1/1	Sadly you can't argue with most of the covid anti vaxxers, because they would claim the statistics you present are faked by the government and all the doctors. In their eyes this pandemic is controlled by Bill Gates and other rich dudes who want to wipe out humanity lmfao
1/-1	Sadly, Conspiracy Theories destroys their efforts
1/1	Sadly, my neighbor's mother succumbed to the virus yesterday. She was in a nursing home and tested positive three days before she was scheduled to receive the vaccine. I can't imagine being that close to the "finish line" after enduring this nightmare without being able to see your family for nearly a year, and then it ending this way. It's just cruel. We need to speed up vaccinations NOW.
0/0	Sadly, people are actually dumb enough to take this.
1/1	Safe and effective.
0/0/0/0	Same company that didn't say anything about their deadly powder ohhh that company no thanks lol
1/1	Same here! One down. Took 25 minutes total from time I drove in to time I left including 15 minute rest period. Feeling good.
1/1	Same in North Brooklyn/Greenpoint. Trying to find local, nearby available vaccine location for elderly parents
0/0	Same issue across the Nordic countries as well. I’m Canadian but my Finnish girlfriend was explaining this to me not long ago. Hearing that makes me hesitant to trust rushed vaccines...
0/0	Same issue with Johnson & Johnson vaccine now! Today 4-13-21 they halted the use of this vaccine due to six women developing a rare unusual blood clot. Of the 6 women one has died and one is in critical condition!
0/0	Same old,same old...all I hear is umm,umm. And they still have no clue that it will work.. go get ur shots , I'll wait a few more years and stick to my shot of tequila
0/-1	Same propaganda story every day for months. You guys are doing a bang up job
1/1	Same, allergic to Penicillin so I will ask if that would be an issue, if so another vaccine may be for me. this is one vaccine so hopefully another may be "safe" for those who are allergic.
1	Same. I get my second dose on Saturday, two weeks to the day I fly out to see my (vaccinated) father and I can’t wait! I’m also flying the day after my second shot with a group of (vaccinated) friends to the Touch Of Disney event and I can feel my life getting back to normal. I had a Jamba Juice with a friend at the mall during her lunch break the other day and ran into two old coworkers I hadn’t seen in over a year. It felt so good and normal. Making plans to go see Black Widow in the theater in July. I’ve been safe but slowly living life again (I was in the “wiping down my delivered groceries” camp at the very beginning) and have eaten out, gone on hikes, and generally been as safe as I can while still maintaining my mental health. Getting dumped during the pandemic didn’t help so I absolutely am going to live my life to the Max after I’m fully vaccinated.
0/0	Save the taxpayers dollars! Nobody wants it!
1/1	Save the world and trust the vaccine.
0/-1	Saved millions of lives? Seriously?
1/-1	Saw a misleading headline that said someone got Covid despite being vaccinated. The vaccine is not a miracle drug. I’m no MD, but my understanding is after inoculation, hopefully you won’t die if you contract C19.
0/0	Say NO to vaccine, WHO the *uck dr fraudi is to make decisions for us and our kids.
0/0/0	Say NO, I'd rather die from a disease than a cure! This is Russian roulette with your life people. Wake TF up
0/0	Say No to vaccines
1/1	Say it louder: WE NEED VACCINE!
0/0	Say no to any vaccination.
0/0	Say no to the vaccines
0/0	Say no to vaccine and save ur live
0/0	Say no, My body, my decision.
0/-1	Say not to covid-19 Vaccine.
0/0	Saying no to the coronavirus vaccine
0/0	Says thousands will receive a mark unknowingly.......friend of mine pointed this out and it’s scary stuff. As this might be it.
0/0	Scam Alert!
0/0	Scamdemic
0/0	Scamdemic truth is coming out......sheep are awakening.... Trials for crimes against humanity will start....as will Nuremberg Courts......your day of judgement gets closer
0/0	Scamdemic, euthanasia vaccine !
0/0	Scare of the virus, then scare of the vaccine too coz something isn't right.
1/-1	Scary how hundreds of anti-vaxxers have already come and downvoted this video. Smdh.
1/1/1/1	Science !! I’m ready for this vaccine.
1/1	Science FIRST 
1/1	Science and data indicate Covid itself is deadly so to me, I’m willing to take the vaccine’s risks.
0/-1	Science can't make you immortal, just saying.
1/1	Science deniers big madd
1/0	Science for the mic-drop. Can you believe they made those first vaccines in just 9 months? Just a bit longer, keep masking properly, keep isolating, don't let up and we are almost there.
